TimeInHours, Arm1 , Arm2 , Arm3 , Arm4 , Arm5 , Arm6 , Center
4.798333333,0,0,5,5,0,0,0
4.798611111,0,0,5,5,0,0,0
4.798888889,0,0,5,5,0,0,0
4.799166667,0,0,5,5,0,0,0
4.799444444,0,0,5,5,0,0,0
4.799722222,0,0,5,5,0,0,0
4.8,0,0,5,5,0,0,0
4.800277778,0,0,5,5,0,0,0
4.800555556,0,0,5,5,0,0,0
4.800833333,0,0,5,5,0,0,0
4.801111111,0,0,5,5,0,0,0
4.801388889,0,0,5,5,0,0,0
4.801666667,0,0,5,5,0,0,0
4.801944444,0,0,5,5,0,0,0
4.802222222,0,0,5,5,0,0,0
4.8025,0,0,5,5,0,0,0
4.802777778,0,0,5,5,0,0,0
4.803055556,0,0,5,5,0,0,0
4.803333333,0,0,5,5,0,0,0
4.803611111,0,0,5,5,0,0,0
4.803888889,0,0,5,5,0,0,0
4.804166667,0,0,5,5,0,0,0
4.804444444,0,0,5,5,0,0,0
4.804722222,0,0,5,5,0,0,0
4.805,0,0,5,5,0,0,0
4.805277778,0,0,5,5,0,0,0
4.805555556,0,0,5,5,0,0,0
4.805833333,0,0,5,5,0,0,0
4.806111111,0,0,5,5,0,0,0
4.806388889,0,0,5,5,0,0,0
4.806666667,0,0,5,5,0,0,0
4.806944444,0,0,5,5,0,0,0
4.807222222,0,0,5,5,0,0,0
4.8075,0,0,5,5,0,0,0
4.807777778,0,0,5,5,0,0,0
4.808055556,0,0,5,5,0,0,0
4.808333333,0,0,5,5,0,0,0
4.808611111,0,0,5,5,0,0,0
4.808888889,0,0,5,5,0,0,0
4.809166667,0,0,5,5,0,0,0
4.809444444,0,0,5,5,0,0,0
4.809722222,0,0,5,5,0,0,0
4.81,0,0,5,5,0,0,0
4.810277778,0,0,5,5,0,0,0
4.810555556,0,0,5,5,0,0,0
4.810833333,0,0,5,5,0,0,0
4.811111111,0,0,5,5,0,0,0
4.811388889,0,0,5,5,0,0,0
4.811666667,0,0,5,5,0,0,0
4.811944444,0,0,5,5,0,0,0
4.812222222,0,0,5,5,0,0,0
4.8125,0,0,5,5,0,0,0
4.812777778,0,0,5,5,0,0,0
4.813055556,0,0,5,5,0,0,0
4.813333333,0,0,5,5,0,0,0
4.813611111,0,0,5,5,0,0,0
4.813888889,0,0,5,5,0,0,0
4.814166667,0,0,5,5,0,0,0
4.814444444,0,0,5,5,0,0,0
4.814722222,0,0,5,5,0,0,0
4.815,0,0,5,5,0,0,0
4.815277778,0,0,5,5,0,0,0
4.815555556,0,0,5,5,0,0,0
4.815833333,0,0,5,5,0,0,0
4.816111111,0,0,5,5,0,0,0
4.816388889,0,0,5,5,0,0,0
4.816666667,0,0,5,5,0,0,0
4.816944444,0,0,5,5,0,0,0
4.817222222,0,0,5,5,0,0,0
4.8175,0,0,5,5,0,0,0
4.817777778,0,0,5,5,0,0,0
4.818055556,0,0,5,5,0,0,0
4.818333333,0,0,4,5,0,0,1
4.818611111,0,0,4,5,0,0,1
4.818888889,0,0,4,5,0,0,1
4.819166667,0,0,4,5,0,0,1
4.819444444,0,0,4,5,0,0,1
4.819722222,0,0,4,5,0,0,1
4.82,0,0,4,5,0,0,1
4.820277778,0,0,4,5,0,0,1
4.820555556,0,0,4,5,0,0,1
4.820833333,0,0,4,5,0,0,1
4.821111111,0,0,4,5,0,0,1
4.821388889,0,0,4,5,0,0,1
4.821666667,0,0,4,5,0,0,1
4.821944444,0,0,4,5,0,0,1
4.822222222,0,0,4,5,0,0,1
4.8225,0,0,4,5,0,0,1
4.822777778,0,0,4,5,0,0,1
4.823055556,0,0,4,5,0,0,1
4.823333333,0,0,4,5,0,0,1
4.823611111,0,0,4,5,0,0,1
4.823888889,0,0,4,5,0,0,1
4.824166667,0,0,4,5,0,0,1
4.824444444,0,0,4,5,0,0,1
4.824722222,0,0,4,5,0,0,1
4.825,0,0,4,5,0,0,1
4.825277778,0,0,4,5,0,0,1
4.825555556,0,0,4,5,0,0,1
4.825833333,0,0,4,5,0,0,1
4.826111111,0,0,4,5,0,0,1
4.826388889,0,0,4,5,0,0,1
4.826666667,0,0,4,5,0,0,1
4.826944444,1,0,3,5,0,0,1
4.827222222,1,0,3,5,0,0,1
4.8275,1,0,3,5,0,0,1
4.827777778,1,0,3,5,0,0,1
4.828055556,1,0,3,5,0,0,1
4.828333333,1,0,3,5,0,0,1
4.828611111,1,0,3,5,0,0,1
4.828888889,1,0,3,5,0,0,1
4.829166667,2,0,2,5,0,0,1
4.829444444,2,0,2,5,0,0,1
4.829722222,2,0,2,5,0,0,1
4.83,2,0,2,5,0,0,1
4.830277778,2,0,2,5,0,0,1
4.830555556,2,0,2,5,0,0,1
4.830833333,2,0,2,5,0,0,1
4.831111111,2,0,1,5,0,0,2
4.831388889,2,0,1,5,0,0,2
4.831666667,2,0,1,5,0,0,2
4.831944444,2,0,1,5,0,0,2
4.832222222,2,0,1,5,0,0,2
4.8325,3,0,0,5,0,0,2
4.832777778,3,0,0,5,0,0,2
4.833055556,3,0,0,5,0,0,2
4.833333333,3,0,0,5,0,0,2
4.833611111,3,0,0,5,0,0,2
4.833888889,3,0,0,5,0,0,2
4.834166667,3,0,0,5,0,0,2
4.834444444,3,0,0,5,0,0,2
4.834722222,3,0,0,5,0,0,2
4.835,3,0,0,5,0,0,2
4.835277778,3,0,0,5,0,0,2
4.835555556,3,0,0,5,0,0,2
4.835833333,3,0,0,5,0,0,2
4.836111111,3,0,0,5,0,0,2
4.836388889,3,0,0,5,0,0,2
4.836666667,3,0,0,5,0,0,2
4.836944444,3,0,0,5,0,0,2
4.837222222,3,0,0,5,0,0,2
4.8375,3,0,0,5,0,0,2
4.837777778,3,0,0,5,0,0,2
4.838055556,3,0,0,5,0,0,2
4.838333333,3,0,0,5,0,0,2
4.838611111,3,0,0,5,0,0,2
4.838888889,3,0,0,5,0,0,2
4.839166667,3,0,0,5,0,0,2
4.839444444,3,0,0,5,0,0,2
4.839722222,3,0,0,5,0,0,2
4.84,3,0,0,5,0,0,2
4.840277778,3,0,0,5,0,0,2
4.840555556,3,0,0,5,0,0,2
4.840833333,3,0,0,5,0,0,2
4.841111111,3,0,0,5,0,0,2
4.841388889,4,0,0,5,0,0,1
4.841666667,4,0,0,5,0,0,1
4.841944444,4,0,0,5,0,0,1
4.842222222,4,0,0,5,0,0,1
4.8425,4,0,0,5,0,0,1
4.842777778,4,0,0,5,0,0,1
4.843055556,4,0,0,5,0,0,1
4.843333333,4,0,0,5,0,0,1
4.843611111,4,0,0,5,0,0,1
4.843888889,4,0,0,5,0,0,1
4.844166667,4,0,0,5,0,0,1
4.844444444,4,0,0,5,0,0,1
4.844722222,4,0,0,5,0,0,1
4.845,4,0,0,5,0,0,1
4.845277778,4,0,0,5,0,0,1
4.845555556,4,0,0,5,0,0,1
4.845833333,4,0,0,5,0,0,1
4.846111111,4,0,0,5,0,0,1
4.846388889,4,0,0,5,0,0,1
4.846666667,4,0,0,5,0,0,1
4.846944444,4,0,0,5,0,0,1
4.847222222,4,0,0,5,0,0,1
4.8475,4,0,0,5,0,0,1
4.847777778,4,0,0,5,0,0,1
4.848055556,4,0,0,5,0,0,1
4.848333333,4,0,0,5,0,0,1
4.848611111,4,0,0,5,0,0,1
4.848888889,4,0,0,5,0,0,1
4.849166667,4,0,0,5,0,0,1
4.849444444,4,0,0,5,0,0,1
4.849722222,4,0,0,5,0,0,1
4.85,4,0,0,5,0,0,1
4.850277778,4,0,0,5,0,0,1
4.850555556,4,0,0,5,0,0,1
4.850833333,4,0,0,5,0,0,1
4.851111111,4,0,0,5,0,0,1
4.851388889,4,0,0,5,0,0,1
4.851666667,4,0,0,5,0,0,1
4.851944444,4,0,0,5,0,0,1
4.852222222,4,0,0,5,0,0,1
4.8525,4,0,0,5,0,0,1
4.852777778,4,0,0,5,0,0,1
4.853055556,4,0,0,5,0,0,1
4.853333333,4,0,0,5,0,0,1
4.853611111,4,0,0,5,0,0,1
4.853888889,4,0,0,5,0,0,1
4.854166667,4,0,0,5,0,0,1
4.854444444,4,0,0,5,0,0,1
4.854722222,4,0,0,5,0,0,1
4.855,4,0,0,5,0,0,1
4.855277778,4,0,0,5,0,0,1
4.855555556,4,0,0,5,0,0,1
4.855833333,4,0,0,5,0,0,1
4.856111111,4,0,0,5,0,0,1
4.856388889,4,0,0,5,0,0,1
4.856666667,4,0,0,5,0,0,1
4.856944444,4,0,0,5,0,0,1
4.857222222,4,0,0,5,0,0,1
4.8575,4,0,0,5,0,0,1
4.857777778,4,0,0,5,0,0,1
4.858055556,4,0,0,5,0,0,1
4.858333333,4,0,0,5,0,0,1
4.858611111,4,0,0,5,0,0,1
4.858888889,4,0,0,5,0,0,1
4.859166667,4,0,0,5,0,0,1
4.859444444,4,0,0,5,0,0,1
4.859722222,4,0,0,5,0,0,1
4.86,4,0,0,5,0,0,1
4.860277778,4,0,0,5,0,0,1
4.860555556,4,0,0,5,0,0,1
4.860833333,4,0,0,5,0,0,1
4.861111111,4,0,0,5,0,0,1
4.861388889,4,0,0,5,0,0,1
4.861666667,4,0,0,5,0,0,1
4.861944444,4,0,0,5,0,0,1
4.862222222,4,0,0,5,0,0,1
4.8625,4,0,0,5,0,0,1
4.862777778,4,0,0,5,0,0,1
4.863055556,4,0,0,5,0,0,1
4.863333333,4,0,0,5,0,0,1
4.863611111,4,0,0,5,0,0,1
4.863888889,4,0,0,5,0,0,1
4.864166667,4,0,0,5,0,0,1
4.864444444,4,0,0,5,0,0,1
4.864722222,4,0,0,5,0,0,1
4.865,4,0,0,5,0,0,1
4.865277778,4,0,0,5,0,0,1
4.865555556,4,0,0,5,0,0,1
4.865833333,4,0,0,5,0,0,1
4.866111111,4,0,0,5,0,0,1
4.866388889,4,0,0,5,0,0,1
4.866666667,4,0,0,5,0,0,1
4.866944444,4,0,0,5,0,0,1
4.867222222,4,0,0,5,0,0,1
4.8675,4,0,0,5,0,0,1
4.867777778,4,0,0,5,0,0,1
4.868055556,4,0,0,5,0,0,1
4.868333333,4,0,0,5,0,0,1
4.868611111,4,0,0,5,0,0,1
4.868888889,4,0,0,5,0,0,1
4.869166667,4,0,0,5,0,0,1
4.869444444,4,0,0,5,0,0,1
4.869722222,4,0,0,5,0,0,1
4.87,4,0,0,5,0,0,1
4.870277778,4,0,0,5,0,0,1
4.870555556,4,0,0,5,0,0,1
4.870833333,4,0,0,5,0,0,1
4.871111111,4,0,0,5,0,0,1
4.871388889,4,0,0,5,0,0,1
4.871666667,4,0,0,5,0,0,1
4.871944444,4,0,0,5,0,0,1
4.872222222,4,0,0,5,0,0,1
4.8725,4,0,0,5,0,0,1
4.872777778,4,0,0,5,0,0,1
4.873055556,4,0,0,5,0,0,1
4.873333333,4,0,0,5,0,0,1
4.873611111,4,0,0,5,0,0,1
4.873888889,4,0,0,5,0,0,1
4.874166667,4,0,0,5,0,0,1
4.874444444,4,0,0,5,0,0,1
4.874722222,4,0,0,5,0,0,1
4.875,4,0,0,5,0,0,1
4.875277778,4,0,0,5,0,0,1
4.875555556,4,0,0,5,0,0,1
4.875833333,4,0,0,5,0,0,1
4.876111111,4,0,0,5,0,0,1
4.876388889,4,0,0,5,0,0,1
4.876666667,4,0,0,5,0,0,1
4.876944444,4,0,0,5,0,0,1
4.877222222,4,0,0,5,0,0,1
4.8775,4,0,0,5,0,0,1
4.877777778,4,0,0,5,0,0,1
4.878055556,4,0,0,5,0,0,1
4.878333333,4,0,0,5,0,0,1
4.878611111,4,0,0,5,0,0,1
4.878888889,4,0,0,5,0,0,1
4.879166667,4,0,0,5,0,0,1
4.879444444,4,0,0,5,0,0,1
4.879722222,4,0,0,5,0,0,1
4.88,4,0,0,5,0,0,1
4.880277778,4,0,0,5,0,0,1
4.880555556,4,0,0,5,0,0,1
4.880833333,4,0,0,5,0,0,1
4.881111111,4,0,0,5,0,0,1
4.881388889,4,0,0,5,0,0,1
4.881666667,4,0,0,5,0,0,1
4.881944444,4,0,0,5,0,0,1
4.882222222,4,0,0,5,0,0,1
4.8825,4,0,0,5,0,0,1
4.882777778,4,0,0,5,0,0,1
4.883055556,4,0,0,5,0,0,1
4.883333333,4,0,0,5,0,0,1
4.883611111,4,0,0,5,0,0,1
4.883888889,4,0,0,5,0,0,1
4.884166667,4,0,0,5,0,0,1
4.884444444,4,0,0,5,0,0,1
4.884722222,4,0,0,5,0,0,1
4.885,4,0,0,5,0,0,1
4.885277778,4,0,0,5,0,0,1
4.885555556,4,0,0,5,0,0,1
4.885833333,4,0,0,5,0,0,1
4.886111111,4,0,0,5,0,0,1
4.886388889,4,0,0,5,0,0,1
4.886666667,4,0,0,5,0,0,1
4.886944444,4,0,0,5,0,0,1
4.887222222,4,0,0,5,0,0,1
4.8875,4,0,0,5,0,0,1
4.887777778,4,0,0,5,0,0,1
4.888055556,4,0,0,5,0,0,1
4.888333333,4,0,0,5,0,0,1
4.888611111,4,0,0,5,0,0,1
4.888888889,4,0,0,5,0,0,1
4.889166667,4,0,0,4,0,0,2
4.889444444,4,0,0,4,0,0,2
4.889722222,4,0,0,5,0,0,1
4.89,4,0,0,5,0,0,1
4.890277778,4,0,0,5,0,0,1
4.890555556,4,0,0,5,0,0,1
4.890833333,4,0,0,5,0,0,1
4.891111111,4,0,0,5,0,0,1
4.891388889,4,0,0,4,0,0,2
4.891666667,4,0,0,4,0,0,2
4.891944444,4,0,0,4,0,0,2
4.892222222,4,0,0,4,0,0,2
4.8925,4,0,0,4,0,0,2
4.892777778,4,0,0,4,0,0,2
4.893055556,4,0,0,4,0,0,2
4.893333333,4,0,0,4,0,0,2
4.893611111,4,0,0,4,0,0,2
4.893888889,4,0,0,4,0,0,2
4.894166667,4,0,0,3,0,0,3
4.894444444,4,0,0,3,0,0,3
4.894722222,4,0,0,3,0,0,3
4.895,4,0,0,3,0,0,3
4.895277778,4,0,0,3,0,0,3
4.895555556,4,0,0,3,0,0,3
4.895833333,4,0,0,3,0,0,3
4.896111111,4,0,0,3,0,0,3
4.896388889,4,0,0,2,0,0,4
4.896666667,4,0,0,2,0,0,4
4.896944444,4,0,0,2,0,0,4
4.897222222,4,0,0,2,0,0,4
4.8975,4,0,0,2,0,0,4
4.897777778,4,0,0,2,0,0,4
4.898055556,4,0,0,2,0,0,4
4.898333333,4,0,0,2,0,0,4
4.898611111,4,0,0,2,0,0,4
4.898888889,4,0,0,1,0,1,4
4.899166667,4,0,0,1,0,1,4
4.899444444,4,0,0,1,0,1,4
4.899722222,4,0,0,1,0,1,4
4.9,4,0,0,1,0,1,4
4.900277778,4,0,0,1,0,1,4
4.900555556,4,0,0,1,0,1,4
4.900833333,4,0,0,1,0,1,4
4.901111111,4,0,0,1,0,1,4
4.901388889,4,0,0,1,0,1,4
4.901666667,4,0,0,1,0,1,4
4.901944444,4,0,0,1,0,1,4
4.902222222,4,0,0,1,0,1,4
4.9025,4,0,0,1,0,1,4
4.902777778,4,0,0,1,0,1,4
4.903055556,4,0,0,1,0,1,4
4.903333333,5,0,0,0,0,1,4
4.903611111,5,0,0,0,0,1,4
4.903888889,5,0,0,0,0,1,4
4.904166667,5,0,0,0,0,1,4
4.904444444,5,0,0,0,0,1,4
4.904722222,5,0,0,0,0,1,4
4.905,5,0,0,1,0,1,3
4.905277778,5,0,0,1,0,1,3
4.905555556,5,0,0,1,0,1,3
4.905833333,5,0,0,0,0,1,4
4.906111111,5,0,0,0,0,1,4
4.906388889,5,0,0,0,0,1,4
4.906666667,5,0,0,0,0,1,4
4.906944444,5,0,0,1,0,1,3
4.907222222,5,0,0,1,0,1,3
4.9075,5,0,0,1,0,1,3
4.907777778,5,0,0,0,0,1,4
4.908055556,5,0,0,0,0,1,4
4.908333333,5,0,0,0,0,1,4
4.908611111,5,0,0,0,0,1,4
4.908888889,5,0,0,0,0,1,4
4.909166667,5,0,0,0,0,1,4
4.909444444,5,0,0,0,0,1,4
4.909722222,5,0,0,0,0,1,4
4.91,5,0,0,0,0,1,4
4.910277778,5,0,0,0,0,1,4
4.910555556,5,0,0,0,0,1,4
4.910833333,5,0,0,1,0,1,3
4.911111111,6,0,0,0,0,1,3
4.911388889,6,0,0,0,0,1,3
4.911666667,6,0,0,0,0,1,3
4.911944444,6,0,0,0,0,1,3
4.912222222,6,0,0,0,0,1,3
4.9125,6,0,0,0,0,1,3
4.912777778,6,0,0,0,0,1,3
4.913055556,6,0,0,0,0,1,3
4.913333333,5,1,0,0,0,1,3
4.913611111,5,1,0,0,0,1,3
4.913888889,5,1,0,0,0,1,3
4.914166667,5,1,0,0,0,1,3
4.914444444,5,1,0,0,0,1,3
4.914722222,5,2,0,0,0,1,2
4.915,5,2,0,0,0,1,2
4.915277778,5,2,0,0,0,1,2
4.915555556,5,2,0,0,0,1,2
4.915833333,5,2,0,0,0,1,2
4.916111111,5,2,0,0,0,1,2
4.916388889,5,2,0,0,0,1,2
4.916666667,5,2,0,0,0,1,2
4.916944444,4,3,0,0,0,1,2
4.917222222,4,3,0,0,0,1,2
4.9175,4,3,0,0,0,1,2
4.917777778,4,3,0,0,0,1,2
4.918055556,4,3,0,0,0,1,2
4.918333333,4,3,0,0,0,1,2
4.918611111,4,3,0,0,0,1,2
4.918888889,3,4,0,0,0,1,2
4.919166667,3,4,0,0,0,1,2
4.919444444,3,4,0,0,0,1,2
4.919722222,3,4,0,0,0,1,2
4.92,2,5,0,0,0,1,2
4.920277778,2,5,0,0,0,1,2
4.920555556,2,5,0,0,0,1,2
4.920833333,2,5,0,0,0,1,2
4.921111111,2,5,0,0,0,1,2
4.921388889,2,5,0,0,0,1,2
4.921666667,2,5,0,0,0,1,2
4.921944444,2,5,0,0,0,1,2
4.922222222,2,5,0,0,0,1,2
4.9225,1,6,0,0,0,1,2
4.922777778,1,6,0,0,0,1,2
4.923055556,1,6,0,0,0,1,2
4.923333333,1,6,0,0,0,1,2
4.923611111,1,6,0,0,0,1,2
4.923888889,1,6,0,0,0,1,2
4.924166667,1,7,0,0,0,1,1
4.924444444,1,7,0,0,0,1,1
4.924722222,1,7,0,0,0,1,1
4.925,1,7,0,0,0,1,1
4.925277778,1,7,0,0,0,1,1
4.925555556,1,7,0,0,0,1,1
4.925833333,1,7,0,0,0,1,1
4.926111111,1,8,0,0,0,1,0
4.926388889,1,8,0,0,0,1,0
4.926666667,1,8,0,0,0,1,0
4.926944444,1,8,0,0,0,1,0
4.927222222,1,8,0,0,0,1,0
4.9275,1,8,0,0,0,1,0
4.927777778,1,8,0,0,0,1,0
4.928055556,1,8,0,0,0,1,0
4.928333333,1,8,0,0,0,1,0
4.928611111,1,8,0,0,0,1,0
4.928888889,1,8,0,0,0,1,0
4.929166667,1,8,0,0,0,1,0
4.929444444,1,8,0,0,0,1,0
4.929722222,1,8,0,0,0,1,0
4.93,1,8,0,0,0,1,0
4.930277778,1,8,0,0,0,1,0
4.930555556,1,8,0,0,0,1,0
4.930833333,1,8,0,0,0,1,0
4.931111111,1,8,0,0,0,1,0
4.931388889,1,8,0,0,0,1,0
4.931666667,1,8,0,0,0,1,0
4.931944444,1,8,0,0,0,1,0
4.932222222,1,8,0,0,0,1,0
4.9325,1,8,0,0,0,1,0
4.932777778,1,8,0,0,0,1,0
4.933055556,1,8,0,0,0,1,0
4.933333333,1,8,0,0,0,1,0
4.933611111,1,8,0,0,0,1,0
4.933888889,1,8,0,0,0,1,0
4.934166667,1,8,0,0,0,1,0
4.934444444,1,8,0,0,0,1,0
4.934722222,1,8,0,0,0,1,0
4.935,1,8,0,0,0,1,0
4.935277778,1,8,0,0,0,1,0
4.935555556,1,8,0,0,0,1,0
4.935833333,1,8,0,0,0,1,0
4.936111111,1,8,0,0,0,1,0
4.936388889,1,8,0,0,0,1,0
4.936666667,1,8,0,0,0,1,0
4.936944444,1,8,0,0,0,1,0
4.937222222,1,8,0,0,0,1,0
4.9375,1,8,0,0,0,1,0
4.937777778,1,8,0,0,0,1,0
4.938055556,1,8,0,0,0,1,0
4.938333333,1,8,0,0,0,1,0
4.938611111,1,8,0,0,0,1,0
4.938888889,1,8,0,0,0,1,0
4.939166667,1,8,0,0,0,1,0
4.939444444,1,8,0,0,0,1,0
4.939722222,1,8,0,0,0,1,0
4.94,1,8,0,0,0,1,0
4.940277778,1,8,0,0,0,1,0
4.940555556,1,8,0,0,0,1,0
4.940833333,1,8,0,0,0,1,0
4.941111111,1,8,0,0,0,1,0
4.941388889,1,8,0,0,0,1,0
4.941666667,1,8,0,0,0,1,0
4.941944444,1,8,0,0,0,1,0
4.942222222,1,8,0,0,0,1,0
4.9425,1,8,0,0,0,1,0
4.942777778,1,8,0,0,0,1,0
4.943055556,1,8,0,0,0,1,0
4.943333333,1,8,0,0,0,1,0
4.943611111,1,8,0,0,0,1,0
4.943888889,1,8,0,0,0,1,0
4.944166667,1,8,0,0,0,1,0
4.944444444,1,8,0,0,0,1,0
4.944722222,1,8,0,0,0,1,0
4.945,1,8,0,0,0,1,0
4.945277778,1,8,0,0,0,1,0
4.945555556,1,8,0,0,0,1,0
4.945833333,1,8,0,0,0,1,0
4.946111111,1,8,0,0,0,1,0
4.946388889,1,8,0,0,0,1,0
4.946666667,1,8,0,0,0,1,0
4.946944444,1,8,0,0,0,1,0
4.947222222,1,8,0,0,0,1,0
4.9475,1,8,0,0,0,1,0
4.947777778,1,8,0,0,0,1,0
4.948055556,1,8,0,0,0,1,0
4.948333333,1,8,0,0,0,1,0
4.948611111,1,8,0,0,0,1,0
4.948888889,1,8,0,0,0,1,0
4.949166667,1,8,0,0,0,1,0
4.949444444,1,8,0,0,0,1,0
4.949722222,1,8,0,0,0,1,0
4.95,1,8,0,0,0,1,0
4.950277778,1,8,0,0,0,1,0
4.950555556,1,8,0,0,0,1,0
4.950833333,1,8,0,0,0,1,0
4.951111111,1,8,0,0,0,1,0
4.951388889,1,8,0,0,0,1,0
4.951666667,1,8,0,0,0,1,0
4.951944444,1,8,0,0,0,1,0
4.952222222,1,8,0,0,0,1,0
4.9525,1,8,0,0,0,1,0
4.952777778,1,8,0,0,0,1,0
4.953055556,1,8,0,0,0,1,0
4.953333333,1,8,0,0,0,1,0
4.953611111,1,8,0,0,0,1,0
4.953888889,1,8,0,0,0,1,0
4.954166667,1,8,0,0,0,1,0
4.954444444,1,8,0,0,0,1,0
4.954722222,1,8,0,0,0,1,0
4.955,1,8,0,0,0,1,0
4.955277778,1,8,0,0,0,1,0
4.955555556,1,8,0,0,0,1,0
4.955833333,1,8,0,0,0,1,0
4.956111111,1,8,0,0,0,1,0
4.956388889,1,8,0,0,0,1,0
4.956666667,1,8,0,0,0,1,0
4.956944444,1,8,0,0,0,1,0
4.957222222,1,8,0,0,0,1,0
4.9575,1,8,0,0,0,1,0
4.957777778,1,8,0,0,0,1,0
4.958055556,1,8,0,0,0,1,0
4.958333333,1,8,0,0,0,1,0
4.958611111,1,8,0,0,0,1,0
4.958888889,1,8,0,0,0,1,0
4.959166667,1,8,0,0,0,1,0
4.959444444,1,8,0,0,0,1,0
4.959722222,1,8,0,0,0,1,0
4.96,1,8,0,0,0,1,0
4.960277778,1,8,0,0,0,1,0
4.960555556,1,8,0,0,0,1,0
4.960833333,1,8,0,0,0,1,0
4.961111111,1,8,0,0,0,1,0
4.961388889,1,8,0,0,0,1,0
4.961666667,1,8,0,0,0,1,0
4.961944444,1,8,0,0,0,1,0
4.962222222,1,8,0,0,0,1,0
4.9625,1,8,0,0,0,1,0
4.962777778,1,8,0,0,0,1,0
4.963055556,1,8,0,0,0,1,0
4.963333333,1,8,0,0,0,1,0
4.963611111,1,8,0,0,0,1,0
4.963888889,1,8,0,0,0,1,0
4.964166667,1,8,0,0,0,1,0
4.964444444,1,8,0,0,0,1,0
4.964722222,1,8,0,0,0,1,0
4.965,1,8,0,0,0,1,0
4.965277778,1,8,0,0,0,1,0
4.965555556,1,8,0,0,0,1,0
4.965833333,1,8,0,0,0,1,0
4.966111111,1,8,0,0,0,1,0
4.966388889,1,8,0,0,0,1,0
4.966666667,1,8,0,0,0,1,0
4.966944444,1,8,0,0,0,1,0
4.967222222,1,8,0,0,0,1,0
4.9675,1,8,0,0,0,1,0
4.967777778,1,8,0,0,0,1,0
4.968055556,1,8,0,0,0,1,0
4.968333333,1,8,0,0,0,1,0
4.968611111,1,8,0,0,0,1,0
4.968888889,1,8,0,0,0,1,0
4.969166667,1,8,0,0,0,1,0
4.969444444,1,8,0,0,0,1,0
4.969722222,1,8,0,0,0,1,0
4.97,1,8,0,0,0,1,0
4.970277778,1,8,0,0,0,1,0
4.970555556,1,8,0,0,0,1,0
4.970833333,1,8,0,0,0,1,0
4.971111111,1,8,0,0,0,1,0
4.971388889,1,8,0,0,0,1,0
4.971666667,1,8,0,0,0,1,0
4.971944444,1,8,0,0,0,1,0
4.972222222,1,8,0,0,0,1,0
4.9725,1,8,0,0,0,1,0
4.972777778,1,8,0,0,0,1,0
4.973055556,1,8,0,0,0,1,0
4.973333333,1,8,0,0,0,1,0
4.973611111,1,8,0,0,0,1,0
4.973888889,1,8,0,0,0,1,0
4.974166667,1,8,0,0,0,1,0
4.974444444,1,8,0,0,0,1,0
4.974722222,1,8,0,0,0,1,0
4.975,1,8,0,0,0,1,0
4.975277778,1,8,0,0,0,1,0
4.975555556,1,8,0,0,0,1,0
4.975833333,1,8,0,0,0,1,0
4.976111111,1,8,0,0,0,1,0
4.976388889,1,8,0,0,0,1,0
4.976666667,1,8,0,0,0,1,0
4.976944444,1,8,0,0,0,1,0
4.977222222,1,8,0,0,0,1,0
4.9775,1,8,0,0,0,1,0
4.977777778,1,8,0,0,0,1,0
4.978055556,1,8,0,0,0,1,0
4.978333333,1,8,0,0,0,1,0
4.978611111,1,8,0,0,0,1,0
4.978888889,1,8,0,0,0,1,0
4.979166667,1,8,0,0,0,1,0
4.979444444,1,8,0,0,0,1,0
4.979722222,1,8,0,0,0,1,0
4.98,1,8,0,0,0,1,0
4.980277778,1,8,0,0,0,1,0
4.980555556,1,8,0,0,0,1,0
4.980833333,1,8,0,0,0,1,0
4.981111111,1,8,0,0,0,1,0
4.981388889,1,8,0,0,0,1,0
4.981666667,1,8,0,0,0,1,0
4.981944444,1,8,0,0,0,1,0
4.982222222,1,8,0,0,0,1,0
4.9825,1,8,0,0,0,1,0
4.982777778,1,8,0,0,0,1,0
4.983055556,1,8,0,0,0,1,0
4.983333333,1,8,0,0,0,1,0
4.983611111,1,8,0,0,0,1,0
4.983888889,1,8,0,0,0,1,0
4.984166667,1,8,0,0,0,1,0
4.984444444,1,8,0,0,0,1,0
4.984722222,1,8,0,0,0,1,0
4.985,1,8,0,0,0,1,0
4.985277778,1,8,0,0,0,1,0
4.985555556,1,8,0,0,0,1,0
4.985833333,1,8,0,0,0,1,0
4.986111111,1,8,0,0,0,1,0
4.986388889,1,8,0,0,0,1,0
4.986666667,1,8,0,0,0,1,0
4.986944444,1,8,0,0,0,1,0
4.987222222,1,8,0,0,0,1,0
4.9875,1,8,0,0,0,1,0
4.987777778,1,8,0,0,0,1,0
4.988055556,1,8,0,0,0,1,0
4.988333333,1,8,0,0,0,1,0
4.988611111,1,8,0,0,0,1,0
4.988888889,1,8,0,0,0,1,0
4.989166667,1,8,0,0,0,1,0
4.989444444,1,8,0,0,0,1,0
4.989722222,1,8,0,0,0,1,0
4.99,1,8,0,0,0,1,0
4.990277778,1,8,0,0,0,1,0
4.990555556,1,8,0,0,0,1,0
4.990833333,1,8,0,0,0,1,0
4.991111111,1,8,0,0,0,1,0
4.991388889,1,8,0,0,0,1,0
4.991666667,1,8,0,0,0,1,0
4.991944444,1,8,0,0,0,1,0
4.992222222,1,8,0,0,0,1,0
4.9925,1,8,0,0,0,1,0
4.992777778,1,8,0,0,0,1,0
4.993055556,1,8,0,0,0,1,0
4.993333333,1,8,0,0,0,1,0
